Id,Sales
12871,6950.004
12872,12682.169
12873,7568.075
12874,5557.8135
12875,6047.697
12876,9697.1045
12877,4142.864
12878,8098.2866
12879,4623.312
12880,7067.75
12881,7311.5605
12882,6596.2725
12883,8272.072
12884,7672.014
12885,5775.2227
12886,8016.6577
12887,8977.812
12888,12398.835
12889,6192.1646
12890,9376.508
12891,9173.577
12892,10330.451
12893,7698.45
12894,10767.231
12895,5068.9336
12896,5816.9614
12897,7533.812
12898,6811.2905
12899,10183.657
12900,8593.437
12901,6382.13
12902,7845.162
12903,7123.91
12904,10725.4375
12905,4447.239
12906,15818.838
12907,5717.599
12908,6525.949
12909,10006.984
12910,5089.4277
12911,7560.0825
12912,7010.575
12913,8724.66
12914,6146.063
12915,6399.195
12916,8598.979
12917,9544.726
12918,9006.145
12919,5294.838
12920,8453.916
12921,13237.784
12922,8323.502
12923,5577.534
12924,7252.5933
12925,6725.295
12926,5974.4746
12927,7920.02
12928,4731.475
12929,10059.055
12930,7652.708
12931,8023.442
12932,9346.493
12933,5487.461
12934,6436.573
12935,5750.7217
12936,9438.232
12937,10007.7295
12938,5542.5854
12939,4682.349
12940,7798.4214
12941,6526.4717
12942,6679.599
12943,8773.646
12944,7252.4824
12945,8846.104
12946,6172.9077
12947,5180.0815
12948,7619.2607
12949,8904.302
12950,8998.187
12951,9510.217
12952,9620.402
12953,6614.7744
12954,10678.652
12955,7485.0566
12956,8318.796
12957,10454.496
12958,7395.243
12959,11529.431
12960,9012.408
12961,8381.139
12962,6624.6416
12963,8420.5
12964,8963.105
12965,7525.906
12966,4321.76
12967,6364.2
12968,9276.341
12969,6953.1
12970,4903.486
12971,9916.089
12972,7151.0693
12973,6437.6353
12974,7211.8726
12975,6538.9194
12976,9221.398
12977,8775.856
12978,7372.076
12979,6199.095
12980,6074.6274
12981,7782.3145
12982,4172.582
12983,7247.38
12984,5925.777
12985,9541.613
12986,8276.729
12987,6828.63
12988,12667.145
12989,6814.799
12990,5240.143
12991,12365.052
12992,8440.093
12993,9343.828
12994,9002.667
12995,5512.1123
12996,7051.5986
12997,5933.377
12998,9417.6875
12999,13612.691
13000,7436.9214
13001,3593.5723
13002,6225.1445
13003,9760.911
13004,9909.679
13005,7407.581
13006,8311.255
13007,6120.135
13008,5498.21
13009,3826.746
13010,5927.1333
13011,7466.406
13012,7768.203
13013,7425.568
13014,7871.3545
13015,9059.053
13016,10301.331
13017,9599.827
13018,5581.0938
13019,10845.482
13020,13279.155
13021,6584.3687
13022,8846.904
13023,5984.5054
13024,7692.469
13025,4229.404
13026,8572.466
13027,6141.809
13028,10001.384
13029,8583.861
13030,9793.667
13031,9282.022
13032,6580.4707
13033,10292.944
13034,21561.805
13035,11799.513
13036,6889.6606
13037,3418.9468
13038,7002.0356
13039,10312.301
13040,6319.716
13041,12809.215
13042,20655.652
13043,4247.512
13044,5969.309
13045,9871.29
13046,6263.979
13047,10029.963
13048,7482.0947
13049,9036.454
13050,3962.902
13051,7140.908
13052,6857.9985
13053,8966.149
13054,10997.128
13055,6372.551
13056,6645.2695
13057,7825.316
13058,6001.984
13059,5907.016
13060,8408.238
13061,6347.041
13062,6293.559
13063,8721.973
13064,7172.0503
13065,6820.5596
13066,8411.198
13067,7935.0273
13068,9551.81
13069,8977.418
13070,8425.11
13071,6584.589
13072,4045.9836
13073,7476.8306
13074,7643.277
13075,6813.415
13076,4870.1313
13077,9950.476
13078,8350.112
13079,11028.6045
13080,8195.286
13081,6189.0947
13082,6023.424
13083,5311.695
13084,11482.084
13085,5419.8745
13086,8607.831
13087,17394.4
13088,8348.13
13089,7346.6274
13090,5103.275
13091,5359.9556
13092,8326.701
13093,4659.244
13094,6449.5073
13095,12465.669
13096,5806.043
13097,18090.092
13098,16197.538
13099,5242.3823
13100,7646.3247
13101,6573.797
13102,8037.679
13103,6872.3364
13104,11839.9795
13105,8827.453
13106,11119.217
13107,5062.6626
13108,8453.19
13109,4959.8013
13110,9357.097
13111,7426.8213
13112,7008.984
13113,7103.551
13114,6115.403
13115,9603.572
13116,11039.843
13117,6166.171
13118,12112.702
13119,7261.189
13120,11488.382
13121,6037.4736
13122,6338.881
13123,6591.3237
13124,11851.321
13125,6677.8154
13126,8320.2
13127,7749.453
13128,10359.397
13129,4713.483
13130,10559.578
13131,7844.9976
13132,4733.867
13133,16471.137
13134,18829.475
13135,8320.358
13136,7962.6963
13137,11049.586
13138,12048.14
13139,13391.63
13140,6794.513
13141,8822.008
13142,6685.8574
13143,9474.44
13144,4771.1816
13145,7176.758
13146,6685.3027
13147,6393.717
13148,8447.614
13149,5962.8057
13150,5349.3696
13151,7598.5723
13152,4312.85
13153,4994.432
13154,6740.699
13155,8249.793
13156,10336.463
13157,9344.31
13158,8048.756
13159,6783.856
13160,7123.197
13161,13339.751
13162,8665.371
13163,6643.375
13164,5564.098
13165,10299.543
13166,5340.653
13167,8584.5
13168,3981.6348
13169,6581.8765
13170,8178.5464
13171,6832.9688
13172,5585.6836
13173,10090.348
13174,11046.024
13175,13993.531
13176,7197.4434
13177,10344.717
13178,3688.6877
13179,6078.649
13180,7656.84
13181,4670.4194
13182,9138.257
13183,6184.463
13184,6069.9653
13185,9995.587
13186,12987.971
13187,10083.499
13188,6088.489
13189,5628.8057
13190,12273.976
13191,8990.98
13192,7182.2217
13193,5612.505
13194,7511.9805
13195,11586.13
13196,4785.03
13197,7503.768
13198,9262.595
13199,9835.356
13200,14667.319
13201,6145.571
13202,14535.2705
13203,7742.31
13204,6318.0044
13205,4262.433
13206,7193.47
13207,6616.0044
13208,6529.1113
13209,8208.85
13210,5380.508
13211,5332.3877
13212,8512.668
13213,4322.733
13214,8541.725
13215,7660.455
13216,8978.616
13217,10371.022
13218,5610.359
13219,10522.6045
13220,7009.512
13221,5940.8564
13222,6179.369
13223,6343.0957
13224,12008.588
13225,7978.4463
13226,5406.8696
13227,8884.326
13228,9480.614
13229,8472.092
13230,7034.598
13231,9702.72
13232,6094.699
13233,6153.5117
13234,7108.0166
13235,9716.785
13236,7581.3306
13237,7317.1343
13238,6340.7427
13239,6287.542
13240,4686.191
13241,5461.6953
13242,8915.985
13243,10340.239
13244,12005.072
13245,12424.806
13246,9402.2705
13247,7326.2812
13248,5955.6055
13249,12305.456
13250,11558.782
13251,8522.83
13252,10028.806
13253,9854.35
13254,6618.321
13255,4681.6035
13256,11628.183
13257,7704.304
13258,8066.3066
13259,6758.439
13260,3408.2493
13261,13585.534
13262,6787.4536
13263,6498.554
13264,5677.6885
13265,6660.084
13266,8443.257
13267,9750.993
13268,6975.689
13269,6108.6357
13270,5169.003
13271,5395.059
13272,3721.8682
13273,8108.6187
13274,18860.477
13275,5443.5786
13276,6166.2886
13277,8534.388
13278,6485.435
13279,6402.6196
13280,5359.1787
13281,5111.36
13282,7919.1514
13283,7851.449
13284,4472.6865
13285,9703.58
13286,6697.766
13287,5531.285
13288,10858.046
13289,9246.54
13290,11079.997
13291,6286.0312
13292,7928.7637
13293,5581.035
13294,6155.19
13295,18005.719
13296,11714.177
13297,7543.4243
13298,6663.7817
13299,4786.3125
13300,6038.4873
13301,5305.023
13302,10756.496
13303,6048.862
13304,6035.522
13305,8600.635
13306,5205.144
13307,7412.8955
13308,8625.211
13309,8204.06
13310,7867.8945
13311,4956.6333
13312,6135.6035
13313,7245.431
13314,10724.947
13315,9652.798
13316,7862.366
13317,5288.767
13318,8197.779
13319,7521.12
13320,5315.911
13321,8147.415
13322,8054.8066
13323,7569.3745
13324,7390.519
13325,8075.859
13326,6715.1943
13327,6931.748
13328,8550.942
13329,7118.151
13330,7427.53
13331,10123.032
13332,6621.648
13333,5599.054
13334,13518.006
13335,7009.6523
13336,4354.9663
13337,9400.388
13338,9479.33
13339,12286.343
13340,5593.2476
13341,7132.4414
13342,6526.3535
13343,8489.174
13344,7167.852
13345,10002.1
13346,3686.7358
13347,7938.1987
13348,6618.68
13349,6339.098
13350,5631.614
13351,7738.3237
13352,10195.474
13353,6344.0093
13354,9422.278
13355,7951.852
13356,10044.082
13357,5144.6396
13358,7525.188
13359,7202.1265
13360,8415.98
13361,10010.269
13362,4400.301
13363,8918.265
13364,8337.381
13365,8846.997
13366,5744.572
13367,4314.1255
13368,9520.507
13369,6983.603
13370,10171.272
13371,7190.178
13372,6817.3667
13373,8802.191
13374,7957.246
13375,8046.254
13376,8514.405
13377,6887.4927
13378,10464.432
13379,12751.162
13380,8842.999
13381,5426.4014
13382,6469.041
13383,4737.8867
13384,3973.4792
13385,9813.694
13386,5854.7344
13387,10431.112
13388,4951.5166
13389,7392.3237
13390,6385.6187
13391,11821.476
13392,5446.102
13393,5954.072
13394,6954.5923
13395,8416.43
13396,5733.4883
13397,8698.349
13398,8511.377
13399,10694.001
13400,8657.0205
13401,7946.8867
13402,6489.921
13403,5432.993
13404,5212.983
13405,12545.372
13406,10844.593
13407,8907.903
13408,16223.897
13409,6959.0107
13410,5851.045
13411,7629.5566
13412,9654.942
13413,12190.497
13414,7991.651
13415,9539.738
13416,9432.429
13417,7864.0835
13418,7723.416
13419,6329.795
13420,5218.076
13421,5745.0977
13422,4730.0537
13423,6477.0967
13424,9663.058
13425,19088.787
13426,7483.379
13427,5745.788
13428,8988.229
13429,4095.8086
13430,7211.7075
13431,4382.786
13432,9802.151
13433,7082.54
13434,7053.919
13435,16018.392
13436,12764.996
13437,6826.156
13438,7521.084
13439,4711.6265
13440,5798.728
13441,6721.403
13442,9012.021
13443,5611.3545
13444,4775.142
13445,6729.4653
13446,6199.58
13447,8044.2437
13448,8182.143
13449,3873.3284
13450,7887.5557
13451,9999.353
13452,8710.784
13453,5789.086
13454,5573.041
13455,9042.713
13456,5210.811
13457,11291.367
13458,5095.96
13459,6138.7935
13460,7955.516
13461,6842.235
13462,5151.9795
13463,6590.582
13464,8577.732
13465,10649.484
13466,11168.582
13467,6353.6904
13468,4680.3003
13469,6121.7866
13470,6618.548
13471,5819.797
13472,7486.1484
13473,6780.9
13474,12286.085
13475,8786.919
13476,7457.276
13477,9417.795
13478,5290.341
13479,10380.699
13480,6855.7817
13481,15531.511
13482,7054.9414
13483,5837.546
13484,6290.5767
13485,4480.209
13486,8554.523
13487,21473.36
13488,5244.6875
13489,4860.0264
13490,11116.396
13491,7772.9907
13492,8314.481
13493,9504.178
13494,7333.516
13495,5237.345
13496,5036.163
13497,10813.714
13498,6937.574
13499,8777.4375
13500,8866.915
13501,5265.787
13502,8121.613
13503,7323.9897
13504,4311.641
13505,9667.021
13506,10048.518
13507,4866.1943
13508,8601.299
13509,7574.7905
13510,5653.7954
13511,9907.08
13512,7273.373
13513,8217.277
13514,5246.2886
13515,5431.8276
13516,8443.86
13517,4307.942
13518,8545.603
13519,5666.1294
13520,6820.2344
13521,5597.111
13522,6776.5166
13523,7378.885
13524,7906.9263
13525,7647.207
13526,9699.943
13527,6686.2783
13528,8684.481
13529,7251.563
13530,10186.309
13531,10025.851
13532,7907.1978
13533,3769.4053
13534,6587.6226
13535,8397.885
13536,4390.6343
13537,12975.949
13538,6184.622
13539,7803.5176
13540,12103.753
13541,7459.7583
13542,4791.9116
13543,12671.905
13544,11859.066
13545,6678.1914
13546,10033.053
13547,11296.0205
13548,6300.6216
13549,6249.497
13550,7958.6577
13551,6634.1377
13552,6838.536
13553,7879.3154
13554,5427.6694
13555,7259.0215
13556,8601.504
13557,7956.768
13558,9382.18
13559,7422.5303
13560,7933.3623
13561,4720.347
13562,8161.9966
13563,7972.7417
13564,7172.55
13565,7529.6606
13566,8180.0986
13567,10394.133
13568,6422.152
13569,5972.64
13570,7149.753
13571,7893.8843
13572,8039.4653
13573,5383.88
13574,4777.497
13575,8964.584
13576,7080.0957
13577,6338.397
13578,9411.86
13579,6483.2583
13580,8623.928
13581,5853.4
13582,4120.507
13583,7929.792
13584,7435.503
13585,8073.4946
13586,10714.069
13587,10473.337
13588,5622.8984
13589,9096.868
13590,4480.696
13591,3492.7957
13592,8930.171
13593,13361.944
13594,8582.281
13595,8812.717
13596,4977.5186
13597,7883.344
13598,9795.815
13599,7378.2515
13600,8996.272
13601,5998.144
13602,5364.072
13603,5830.4575
13604,6092.4097
13605,6745.8564
13606,5961.8276
13607,5631.7266
13608,4689.8394
13609,7518.438
13610,7821.7417
13611,6235.2812
13612,7220.3506
13613,8663.471
13614,6977.365
13615,5489.1147
13616,10995.88
13617,8621.576
13618,5917.447
13619,4611.6646
13620,13624.471
13621,6978.051
13622,6660.2427
13623,10027.074
13624,9421.218
13625,8908.914
13626,6947.1943
13627,8032.53
13628,10841.016
13629,15613.5625
13630,6252.973
13631,5564.1406
13632,5503.0205
13633,7561.647
13634,5934.848
13635,9460.509
13636,10005.935
13637,6496.3916
13638,5090.918
13639,7013.357
13640,10103.01
13641,5904.5264
13642,8943.117
13643,4513.7847
13644,8212.154
13645,8696.938
13646,8408.68
13647,10253.853
13648,7621.717
13649,4582.6895
13650,7172.871
13651,8819.51
13652,10364.585
13653,8660.877
13654,8375.402
13655,7019.3994
13656,5280.4263
13657,11472.528
13658,4940.8604
13659,11533.071
13660,6661.399
13661,4600.924
13662,8815.474
13663,7351.4844
13664,8543.052
13665,9290.179
13666,4804.1562
13667,5264.793
13668,9213.443
13669,9528.746
13670,10884.815
13671,6097.6294
13672,6993.674
13673,6972.6826
13674,7630.386
13675,6502.4785
13676,11479.401
13677,10124.674
13678,12407.435
13679,5028.1104
13680,7194.726
13681,10401.192
13682,9294.308
13683,6207.762
13684,11904.142
13685,7354.4717
13686,6294.94
13687,5513.6895
13688,6013.087
13689,6173.408
13690,6885.4834
13691,5531.7603
13692,5792.9517
13693,10246.257
13694,7919.748
13695,23445.328
13696,7756.766
13697,5413.0767
13698,9524.948
13699,14315.423
13700,8716.626
13701,9139.538
13702,6968.8335
13703,9885.241
13704,9839.916
13705,5901.1206
13706,7215.25
13707,8258.476
13708,9993.404
13709,9061.8955
13710,9415.748
13711,6876.421
13712,5310.9756
13713,6821.184
13714,12837.023
13715,14101.441
13716,13893.256
13717,10560.223
13718,6088.0884
13719,7238.5386
13720,5111.0674
13721,10424.132
13722,13841.137
13723,9821.269
13724,8020.3896
13725,7387.813
13726,5249.827
13727,6519.965
13728,13639.07
13729,8419.81
13730,6102.3066
13731,6004.2793
13732,10196.611
13733,4409.509
13734,8701.884
13735,5374.646
13736,6907.536
13737,6940.235
13738,7493.47
13739,8605.623
13740,8097.661
13741,6125.787
13742,8744.21
13743,8906.893
13744,13092.633
13745,6592.688
13746,10160.908
13747,9398.2
13748,11501.953
13749,8770.477
13750,11684.71
13751,5746.1606
13752,6790.4385
13753,8303.49
13754,7547.008
13755,10750.404
13756,9245.482
13757,7092.4287
13758,8348.32
13759,7028.4624
13760,12054.266
13761,4848.9937
13762,16812.732
13763,6214.859
13764,6636.6626
13765,11069.415
13766,5976.68
13767,8193.199
13768,8224.138
13769,9487.642
13770,6579.937
13771,5988.2964
13772,8258.452
13773,10006.87
13774,9760.585
13775,5654.0757
13776,9484.62
13777,13107.787
13778,9388.776
13779,6787.402
13780,7699.7134
13781,7248.4517
13782,5871.789
13783,7864.286
13784,5178.392
13785,11404.209
13786,8249.392
13787,8625.194
13788,10826.933
13789,6455.021
13790,7017.7593
13791,5950.524
13792,10390.634
13793,10517.698
13794,5892.078
13795,5308.7427
13796,7697.0923
13797,6934.657
13798,6788.826
13799,9146.653
13800,7532.519
13801,9359.891
13802,6699.8677
13803,5722.3066
13804,8749.382
13805,8216.533
13806,8933.399
13807,10083.316
13808,10666.388
13809,6454.368
13810,11356.77
13811,7915.557
13812,9012.915
13813,11318.126
13814,7161.4224
13815,12838.113
13816,8995.638
13817,9084.713
13818,7287.426
13819,9444.472
13820,9558.599
13821,7841.4297
13822,4252.6963
13823,7031.3584
13824,9925.919
13825,7623.265
13826,5439.427
13827,11287.244
13828,7298.206
13829,6110.372
13830,7705.178
13831,7285.7856
13832,10652.369
13833,9436.352
13834,8202.347
13835,6282.0337
13836,6749.0356
13837,8529.066
13838,4346.643
13839,9264.326
13840,6659.8555
13841,10340.574
13842,8526.399
13843,6822.0947
13844,13168.581
13845,7035.638
13846,5480.296
13847,13581.233
13848,9201.765
13849,9578.09
13850,9936.356
13851,5596.903
13852,7522.77
13853,5984.962
13854,10374.346
13855,15112.056
13856,8516.85
13857,3761.2864
13858,6456.4614
13859,10811.229
13860,11027.163
13861,7089.683
13862,9242.952
13863,6515.719
13864,5719.0225
13865,4067.3818
13866,6427.6724
13867,8146.2183
13868,8379.996
13869,8079.949
13870,8619.282
13871,9553.322
13872,11184.911
13873,10550.217
13874,5535.0215
13875,11590.009
13876,15699.746
13877,7458.101
13878,9982.088
13879,6401.441
13880,8383.297
13881,4738.402
13882,8669.422
13883,7341.2905
13884,10829.979
13885,9608.794
13886,10399.854
13887,10396.492
13888,7151.5264
13889,10746.54
13890,23781.54
13891,12539.044
13892,7837.355
13893,3558.4324
13894,7481.424
13895,11477.814
13896,6391.5405
13897,13405.212
13898,22191.58
13899,4371.8486
13900,6686.3677
13901,10191.74
13902,7053.9053
13903,11666.382
13904,8588.782
13905,9936.195
13906,4257.2373
13907,7019.7676
13908,6694.9624
13909,10036.163
13910,10868.634
13911,6510.452
13912,6937.0186
13913,7934.013
13914,5917.0293
13915,6044.2773
13916,7898.7866
13917,6133.5093
13918,6810.2964
13919,9875.094
13920,8185.1084
13921,6698.411
13922,8937.575
13923,8908.09
13924,9080.382
13925,9781.617
13926,9248.807
13927,6997.163
13928,4192.97
13929,7939.1978
13930,9123.584
13931,6906.515
13932,5026.5137
13933,11193.362
13934,8834.494
13935,12430.245
13936,8800.094
13937,6943.0415
13938,6626.891
13939,6285.5938
13940,12757.828
13941,5369.9834
13942,9393.585
13943,19535.334
13944,8590.4375
13945,7746.2686
13946,5561.552
13947,5901.6274
13948,8900.566
13949,4754.5435
13950,6545.452
13951,13609.927
13952,6217.1235
13953,19780.752
13954,17154.016
13955,5472.697
13956,7975.9053
13957,7021.4814
13958,8784.045
13959,7530.3857
13960,11583.269
13961,9803.881
13962,12917.684
13963,5005.7524
13964,9310.072
13965,4965.8687
13966,8940.227
13967,7771.1523
13968,7496.9653
13969,7428.1245
13970,6319.0713
13971,10643.799
13972,12545.3
13973,6543.448
13974,13541.864
13975,7677.452
13976,12614.331
13977,6711.859
13978,6209.355
13979,7392.246
13980,12752.3545
13981,7076.4165
13982,9248.375
13983,8208.67
13984,11211.589
13985,5118.931
13986,12192.066
13987,9180.019
13988,5397.8174
13989,16927.088
13990,19604.295
13991,8431.324
13992,9105.825
13993,12441.216
13994,13314.154
13995,14849.868
13996,7979.7246
13997,9763.332
13998,7360.4497
13999,10125.938
14000,5290.3057
14001,7775.5337
14002,7151.7104
14003,6620.669
14004,9322.911
14005,6141.891
14006,6351.976
14007,7997.7886
14008,4237.042
14009,5421.7046
14010,7181.3174
14011,8457.586
14012,10805.734
14013,8918.928
14014,8608.595
14015,7105.014
14016,7720.117
14017,14514.645
14018,9750.184
14019,7362.275
14020,5234.2095
14021,10657.328
14022,5482.8784
14023,9441.888
14024,4315.5327
14025,6892.4146
14026,8350.335
14027,6596.669
14028,5328.982
14029,9713.959
14030,11913.704
14031,15140.142
14032,8358.031
14033,9904.69
14034,3941.798
14035,6516.9375
14036,8517.158
14037,5219.0864
14038,9784.967
14039,6546.089
14040,6560.3755
14041,10880.374
14042,13712.25
14043,9634.44
14044,6599.469
14045,6328.461
14046,13533.691
14047,9205.302
14048,8218.681
14049,5747.213
14050,7927.6597
14051,13096.566
14052,5179.849
14053,8206.11
14054,10071.582
14055,10626.131
14056,17093.186
14057,6538.1465
14058,15782.898
14059,7556.774
14060,6868.261
14061,4669.021
14062,7951.6323
14063,6680.7075
14064,6929.752
14065,8523.065
14066,5361.0493
14067,5982.149
14068,8999.078
14069,4776.4126
14070,8411.326
14071,7865.6665
14072,10015.004
14073,11780.207
14074,6285.126
14075,11857.245
14076,6783.694
14077,6358.267
14078,6168.2236
14079,5785.89
14080,13553.764
14081,9071.251
14082,5983.986
14083,9550.024
14084,10678.896
14085,9472.29
14086,7976.1562
14087,10809.692
14088,6709.3564
14089,6075.2935
14090,7387.9966
14091,9894.739
14092,8269.557
14093,8522.221
14094,6478.289
14095,7026.8604
14096,5230.392
14097,5926.579
14098,8408.078
14099,11888.724
14100,13309.978
14101,14089.102
14102,10365.87
14103,8557.3545
14104,6384.7905
14105,13493.676
14106,12903.894
14107,8092.689
14108,10661.537
14109,11899.102
14110,7095.304
14111,5205.278
14112,11510.414
14113,7972.9697
14114,9527.991
14115,6968.734
14116,3445.246
14117,14178.197
14118,6374.3623
14119,6909.888
14120,6094.42
14121,6804.7393
14122,10199.159
14123,10683.053
14124,7569.2153
14125,6389.3525
14126,4833.716
14127,5575.779
14128,4040.2231
14129,8994.797
14130,20809.44
14131,5960.8555
14132,6365.0376
14133,9303.451
14134,7386.855
14135,7343.727
14136,5623.74
14137,5478.1167
14138,7581.1357
14139,8606.871
14140,4488.5225
14141,10864.831
14142,7283.8545
14143,6173.591
14144,12114.436
14145,10644.083
14146,12359.853
14147,7119.6855
14148,9007.433
14149,5729.979
14150,7097.822
14151,19074.482
14152,11097.669
14153,8280.084
14154,7279.514
14155,5223.045
14156,6478.8203
14157,5706.051
14158,12246.44
14159,6520.8354
14160,5805.0522
14161,8962.088
14162,5481.2524
14163,7709.89
14164,9573.424
14165,8260.374
14166,8629.654
14167,5542.5537
14168,6056.568
14169,6483.2275
14170,11542.479
14171,10637.518
14172,8355.449
14173,5515.4985
14174,8193.371
14175,8072.5015
14176,5930.22
14177,9270.557
14178,9013.027
14179,8085.885
14180,7818.1323
14181,9769.926
14182,6520.481
14183,7556.6514
14184,9294.999
14185,6451.5435
14186,7659.418
14187,9828.886
14188,6612.586
14189,6131.661
14190,14987.019
14191,7788.4395
14192,4475.8145
14193,11232.564
14194,9136.366
14195,13373.035
14196,5791.51
14197,8505.275
14198,6567.806
14199,9130.748
14200,7846.2617
14201,10779.961
14202,3895.2915
14203,8855.059
14204,7377.4917
14205,6964.0435
14206,6026.6646
14207,8355.72
14208,12042.189
14209,6879.891
14210,10687.689
14211,8224.977
14212,10965.615
14213,4827.5747
14214,7654.744
14215,7595.8267
14216,9051.79
14217,10992.042
14218,4740.2188
14219,9365.614
14220,7733.4106
14221,10066.3
14222,6246.935
14223,4935.7036
14224,9831.464
14225,7742.0293
14226,10988.447
14227,7811.1865
14228,7416.622
14229,9647.993
14230,9100.209
14231,8668.702
14232,8525.513
14233,7689.2563
14234,11840.25
14235,14690.865
14236,10045.308
14237,6512.911
14238,6510.247
14239,4665.256
14240,4262.226
14241,10802.087
14242,5775.3496
14243,12302.183
14244,4831.209
14245,7108.9385
14246,6756.01
14247,12261.645
14248,5901.436
14249,5900.766
14250,7976.187
14251,9268.028
14252,5424.068
14253,9197.439
14254,8726.066
14255,12054.186
14256,8798.634
14257,8581.823
14258,6996.3486
14259,5878.1875
14260,5713.8867
14261,14553.163
14262,11517.519
14263,9936.167
14264,17293.107
14265,7956.176
14266,5416.986
14267,8651.664
14268,10604.669
14269,12924.005
14270,8382.37
14271,10943.134
14272,10496.565
14273,7997.4604
14274,7971.632
14275,7226.5645
14276,6077.8374
14277,5451.8184
14278,5193.462
14279,7171.9204
14280,10279.495
14281,21058.951
14282,8311.722
14283,5967.6357
14284,9448.571
14285,4350.832
14286,7646.281
14287,4667.516
14288,10499.358
14289,7266.8486
14290,8259.011
14291,17441.26
14292,13375.216
14293,7669.629
14294,8158.72
14295,5101.951
14296,6220.2607
14297,7310.55
14298,8946.103
14299,6384.3765
14300,4925.674
14301,6940.2676
14302,6537.7534
14303,9552.038
14304,8604.285
14305,4007.3142
14306,8485.354
14307,11245.523
14308,9487.035
14309,6806.9136
14310,5844.966
14311,10075.703
14312,5338.9927
14313,12541.28
14314,5407.6846
14315,7109.2095
14316,8419.095
14317,7357.481
14318,4982.415
14319,6105.7
14320,8083.1094
14321,11347.415
14322,12288.827
14323,6812.2715
14324,5225.6606
14325,6671.698
14326,6557.029
14327,6539.9175
14328,7950.328
14329,7451.304
14330,12241.641
14331,9303.096
14332,8146.327
14333,9977.473
14334,5323.765
14335,11378.277
14336,7651.1606
14337,16902.28
14338,7340.198
14339,6139.496
14340,7034.3164
14341,5322.4805
14342,9757.635
14343,20789.781
14344,5754.3975
14345,5261.997
14346,13527.73
14347,8632.831
14348,8937.541
14349,10706.787
14350,8511.523
14351,4959.579
14352,5720.615
14353,11884.121
14354,7587.667
14355,9575.131
14356,8978.882
14357,5381.5186
14358,8199.391
14359,8403.958
14360,4661.9155
14361,11185.978
14362,12208.9375
14363,5131.0083
14364,9303.176
14365,7899.826
14366,6358.085
14367,10586.147
14368,7563.111
14369,9134.763
14370,5986.4805
14371,6167.6
14372,8911.506
14373,4261.035
14374,9271.848
14375,6283.1
14376,7653.8394
14377,6249.3125
14378,7068.053
14379,7847.242
14380,8556.914
14381,8735.5
14382,10435.849
14383,6799.8545
14384,9483.182
14385,6901.057
14386,11179.931
14387,10977.879
14388,8654.891
14389,3971.0132
14390,6815.7026
14391,9762.671
14392,4144.0254
14393,12326.916
14394,5907.472
14395,8926.8
14396,13292.333
14397,8428.02
14398,5244.2173
14399,12831.405
14400,12939.594
14401,7152.113
14402,10567.557
14403,12972.918
14404,5878.5684
14405,6889.352
14406,9038.747
14407,6998.4375
14408,6621.572
14409,8677.635
14410,6170.9067
14411,8184.1875
14412,9326.53
14413,8725.459
14414,10175.619
14415,8359.211
14416,8947.016
14417,5360.1855
14418,8493.198
14419,9221.416
14420,8246.119
14421,8121.8916
14422,8807.608
14423,11748.568
14424,7305.093
14425,6222.1353
14426,7295.4644
14427,8340.903
14428,9594.418
14429,5943.219
14430,5289.1655
14431,8584.41
14432,7427.1543
14433,7334.2505
14434,10742.123
14435,6483.159
14436,9009.684
14437,6105.188
14438,4571.493
14439,8380.411
14440,8604.63
14441,9695.209
14442,11502.787
14443,11413.686
14444,6109.2183
14445,9922.199
14446,4483.829
14447,3694.5354
14448,10155.503
14449,13514.668
14450,9109.752
14451,9927.178
14452,5328.3516
14453,9065.976
14454,11279.099
14455,8174.4136
14456,9920.79
14457,6699.229
14458,5836.4155
14459,6113.875
14460,6896.2017
14461,7416.6577
14462,6760.373
14463,5999.048
14464,5138.628
14465,7412.16
14466,9060.366
14467,5977.484
14468,8177.2363
14469,9797.628
14470,7622.851
14471,5381.673
14472,11158.861
14473,9459.868
14474,5394.5396
14475,4957.3613
14476,17822.238
14477,7176.9834
14478,7395.2993
14479,9860.836
14480,9732.95
14481,10183.453
14482,7834.291
14483,8672.804
14484,12116.435
14485,15526.579
14486,7425.9077
14487,6492.205
14488,5588.6196
14489,8356.692
14490,6072.612
14491,9615.266
14492,10918.9795
14493,6410.709
14494,5709.344
14495,7925.9966
14496,11608.46
14497,6485.305
14498,9674.621
14499,4559.5107
14500,8478.914
14501,9233.27
14502,9133.6045
14503,11702.508
14504,8427.506
14505,4755.682
14506,7631.0264
14507,9885.024
14508,11433.949
14509,9493.715
14510,8938.062
14511,7744.769
14512,5840.146
14513,12627.583
14514,5067.817
14515,12877.659
14516,6773.118
14517,5103.8975
14518,10360.563
14519,7872.5703
14520,9110.325
14521,9914.755
14522,5436.9375
14523,5806.7573
14524,10230.225
14525,11087.037
14526,10714.724
14527,6189.018
14528,7687.8706
14529,8128.61
14530,8556.971
14531,6971.08
14532,12910.38
14533,11228.238
14534,12045.877
14535,4949.8496
14536,7720.4336
14537,10908.54
14538,10677.654
14539,7526.121
14540,13014.976
14541,7435.0137
14542,6549.448
14543,5435.916
14544,6810.0757
14545,6817.2104
14546,7500.4624
14547,5698.568
14548,6747.124
14549,11604.31
14550,8368.137
14551,25674.867
14552,7719.403
14553,5552.802
14554,12452.219
14555,18028.332
14556,10118.255
